대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
전남광주통합특별시 동구 소태동 566-2번지,12210,11900,0,0566,0002,10651130039952,1,일반,2,일반건축물,전남광주통합특별시 동구 지원로5번길 20 (소태동),광주남초등학교,,,,0,122104277222,11901,0,20,,배움터지킴이실,1,부속건축물,19255,6,0.0311607,6,6,0.0311607,63,조립식판넬조,조립식판넬조,10000,교육연구시설,초등학교,90,기타지붕,금속지붕,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-3번지,12210,11900,0,0566,0003,1065126554,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-20 (소태동),,,,,0,122104277044,11901,0,22,20,,1,부속건축물,0,4.29,0,0,4.29,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-3번지,12210,11900,0,0566,0003,1065126552,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-20 (소태동),,,,,0,122104277044,11901,0,22,20,,0,주건축물,0,73.38,0,78.99,73.38,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,20,기와,세와,0,1,0,1,0,0,0,2,5.61,78.99,0,0,0,0,0,0,0,0,19770915,,19780216,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-3번지,12210,11900,0,0566,0003,1065126553,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-20 (소태동),,,,,0,122104277044,11901,0,22,20,,1,부속건축물,0,1.32,0,0,1.32,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-4번지,12210,11900,0,0566,0004,1065126555,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-22 (소태동),,,,,0,122104277044,11901,0,22,22,,0,주건축물,0,82.31,0,82.31,82.31,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,20,기와,세멘와,0,1,0,1,0,0,0,1,6.94,82.31,0,0,0,0,0,0,0,0,19770728,,19770922,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-4번지,12210,11900,0,0566,0004,1065126556,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-22 (소태동),,,,,0,122104277044,11901,0,22,22,,1,부속건축물,0,6.94,0,0,6.94,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-5번지,12210,11900,0,0566,0005,1065126558,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-24 (소태동),,,,,0,122104277044,11901,0,22,24,,1,부속건축물,0,3.96,0,0,3.96,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-5번지,12210,11900,0,0566,0005,1065126557,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-24 (소태동),,,,,0,122104277044,11901,0,22,24,,0,주건축물,0,77.34,0,77.34,77.34,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,20,기와,세와,0,1,0,1,0,0,0,3,8.25,77.34,0,0,0,0,0,0,0,0,19770802,,19771102,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-5번지,12210,11900,0,0566,0005,1065126559,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-24 (소태동),,,,,0,122104277044,11901,0,22,24,,1,부속건축물,0,1.98,0,0,1.98,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-5번지,12210,11900,0,0566,0005,1065126560,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-24 (소태동),,,,,0,122104277044,11901,0,22,24,,1,부속건축물,0,2.31,0,0,2.31,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-6번지,12210,11900,0,0566,0006,1065126562,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-26 (소태동),,,,,0,122104277044,11901,0,22,26,,1,부속건축물,0,3.96,0,0,3.96,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-6번지,12210,11900,0,0566,0006,1065126561,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-26 (소태동),,,,,0,122104277044,11901,0,22,26,,0,주건축물,0,66.76,0,66.76,66.76,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,20,기와,세와,0,1,0,1,0,0,0,2,8.91,66.76,0,0,0,0,0,0,0,0,19770802,,19770922,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-6번지,12210,11900,0,0566,0006,1065126563,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-26 (소태동),,,,,0,122104277044,11901,0,22,26,,1,부속건축물,0,4.95,0,0,4.95,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-7번지,12210,11900,0,0566,0007,1065126564,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 18-1 (소태동),,,,,1,122104277044,11901,0,18,1,,0,주건축물,0,60.8,0,118.5,118.5,0,11,벽돌구조,세벽조,03000,제1종근린생활시설,"단독주택, 근린생활시설",10,(철근)콘크리트,스라브,0,1,0,2,0,0,0,0,0,118.5,0,0,0,0,0,0,0,0,19840418,,19840724,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-7번지,12210,11900,0,0566,0007,1065126565,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 18-1 (소태동),,,,,0,122104277044,11901,0,18,1,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-8번지,12210,11900,0,0566,0008,1065126566,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,64.62,0,64.62,64.62,0,11,벽돌구조,세벽조,04000,제2종근린생활시설,일반음식점,20,기와,세와,0,1,0,1,0,0,0,0,0,64.62,0,0,0,0,0,0,0,0,19780403,,19780630,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-8번지,12210,11900,0,0566,0008,1065126567,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 20 (소태동),,,,,0,122104277044,11901,0,20,,,1,부속건축물,0,4.23,0,0,4.23,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-9번지,12210,11900,0,0566,0009,1065126568,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-4 (소태동),,,,,0,122104277044,11901,0,22,4,,0,주건축물,132.05,78.15,59.18,78.15,78.15,59.18,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,1,1,0,1,0,0,0,0,0,78.15,0,0,0,0,0,0,0,0,20060803,20060816,20061128,2006,3590014,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-10번지,12210,11900,0,0566,0010,1065126569,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-6 (소태동),,,,,0,122104277044,11901,0,22,6,,0,주건축물,0,65.27,0,65.27,65.27,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,0,1,0,0,0,1,2,65.27,0,0,0,0,0,0,0,0,19831108,,19840511,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-10번지,12210,11900,0,0566,0010,1065126570,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-6 (소태동),,,,,0,122104277044,11901,0,22,6,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-16번지,12210,11900,0,0566,0016,1065126572,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-8 (소태동),,,,,0,122104277044,11901,0,22,8,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-16번지,12210,11900,0,0566,0016,1065126571,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-8 (소태동),,,,,0,122104277044,11901,0,22,8,,0,주건축물,179,80.28,44.85,139.95,139.95,78.18,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,7.4,2,0,0,0,1,1.62,139.95,0,0,0,0,0,0,0,0,19831012,,19831229,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-17번지,12210,11900,0,0566,0017,1065126573,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-10 (소태동),,,,,0,122104277044,11901,0,22,10,,0,주건축물,169,78.06,46.18,144.445,144.445,85.47,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,0,0,2,0,0,0,1,1.62,144.445,0,0,0,0,0,0,0,0,19831011,,19831229,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-17번지,12210,11900,0,0566,0017,1065126574,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 22-10 (소태동),,,,,0,122104277044,11901,0,22,10,,1,부속건축물,0,1.62,0,0,1.62,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-19번지,12210,11900,0,0566,0019,1065126575,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 18 (소태동),,,,,1,122104277044,11901,0,18,0,,0,주건축물,0,76.9,0,141.95,141.95,0,11,벽돌구조,세벽조,01000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,2,141.95,0,0,0,0,0,0,0,0,19840418,,19840724,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-19번지,12210,11900,0,0566,0019,1065126576,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 18 (소태동),,,,,0,122104277044,11901,0,18,,,1,부속건축물,0,2,0,0,2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-27번지,12210,11900,0,0566,0027,1065126577,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 6 (소태동),,,,,0,122104277044,11901,0,6,,,0,주건축물,561,281.78,50.23,1438.43,1231.68,219.55,21,철근콘크리트구조,"철근콘크리트구조,조립식판넬",04000,제2종근린생활시설,"제1종근린생활시설,주택",10,(철근)콘크리트,평스라브,0,1,16,5,1,0,0,0,0,1438.43,0,0,0,0,0,0,8,92,19900418,19900521,19901231,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-28번지,12210,11900,0,0566,0028,1065126578,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로 610 (소태동),,,,,0,122103159003,11901,0,610,,,0,주건축물,1776,1019.49,57.4,4069.04,2966.13,167.01,42,철골철근콘크리트구조,철골철근콘크리트조,06000,종교시설,문화및집회시설,10,(철근)콘크리트,평슬라브,0,0,36.45,4,1,1,0,0,0,4069.04,0,0,0,0,0,0,31,366.3,19990622,19991220,20001205,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-34번지,12210,11900,0,0566,0034,1065126579,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,209.65,44.38,21.17,44.38,44.38,21.17,32,경량철골구조,경량철골구조,18000,창고시설,창고시설(창고),90,기타지붕,기타지붕,0,0,0,1,0,0,0,0,0,44.38,0,0,0,0,0,0,0,0,20041204,20051021,20051116,2004,3590014,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 566-37번지,12210,11900,0,0566,0037,10651130009930,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 15 (소태동),,,,,0,122104277044,11901,0,15,,주건축물제1동,0,주건축물,179,102.3,57.15,259.94,259.94,145.22,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,스라브,0,0,11.2,3,0,0,0,0,0,259.94,0,0,0,0,0,0,2,23,20140613,20140614,20141029,2014,3590122,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 소태동 568번지,12210,11900,0,0568,0000,1065126580,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 19-1 (소태동),,,,,0,122104277044,11901,0,19,1,,0,주건축물,0,68.74,0,68.74,68.74,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,20,기와,세멘와,0,1,0,1,0,0,0,2,7.59,68.74,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 568번지,12210,11900,0,0568,0000,1065126582,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 19-1 (소태동),,,,,0,122104277044,11901,0,19,1,,1,부속건축물,0,3.63,0,0,3.63,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 568번지,12210,11900,0,0568,0000,1065126581,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 19-1 (소태동),,,,,0,122104277044,11901,0,19,1,,1,부속건축물,0,3.96,0,0,3.96,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 569-5번지,12210,11900,0,0569,0005,1065126583,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 19 (소태동),,,,,1,122104277044,11901,0,19,0,,0,주건축물,109.035,61.94,56.81,136.64,118.08,108.3,11,벽돌구조,시멘트벽돌조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,3,7.4,2,1,0,0,0,0,136.64,0,0,0,0,0,0,0,0,19930323,19930401,19931116,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-5번지,12210,11900,0,0570,0005,10651130007005,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 17-5 (소태동),,,,,0,122104277044,11901,0,17,5,,0,주건축물,168,72.23,42.99,129.83,129.83,77.28,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,90,기타지붕,경량철골조,0,1,8.89,2,0,0,0,0,0,129.83,0,0,0,0,0,0,1,11.5,20130509,20130612,20131022,2013,3590112,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-13번지,12210,11900,0,0570,0013,1065126586,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-6 (소태동),,,,,0,122104277044,11901,0,11,6,,0,주건축물,0,71.4,0,110.4,110.4,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,"스라브, 세와",0,2,0,2,0,0,0,1,2.64,110.4,0,0,0,0,0,0,0,0,19771122,,19780331,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-13번지,12210,11900,0,0570,0013,1065126587,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-6 (소태동),,,,,0,122104277044,11901,0,11,6,,1,부속건축물,0,2.64,0,2.64,2.64,0,11,벽돌구조,,01000,단독주택,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20231130,0,
전남광주통합특별시 동구 소태동 570-15번지,12210,11900,0,0570,0015,1065126588,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-4 (소태동),,,,,0,122104277044,11901,0,11,4,,0,주건축물,0,64.12,0,103.12,103.12,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,"스라브, 세와",0,2,0,2,0,0,0,1,2.64,103.12,0,0,0,0,0,0,0,0,19771122,,19780331,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-15번지,12210,11900,0,0570,0015,1065126589,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-4 (소태동),,,,,0,122104277044,11901,0,11,4,,1,부속건축물,0,2.64,0,0,2.64,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-16번지,12210,11900,0,0570,0016,10651130004823,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 13 (소태동),,,,,1,122104277044,11901,0,13,,,0,주건축물,147,87.72,59.67,175.44,175.44,119.35,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,근린생활시설,90,기타지붕,판넬,0,0,7.8,2,0,0,0,0,0,175.44,0,0,0,0,1,27.07,0,0,20120928,20121010,20121228,2012,3590085,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 570-17번지,12210,11900,0,0570,0017,1065126593,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-2 (소태동),,,,,0,122104277044,11901,0,11,2,,0,주건축물,121,69.08,57.09,280.97,185.71,153.48,21,철근콘크리트구조,"철근콘크리트조, 세벽조",03000,제1종근린생활시설,"일용품소매점, 단독주택",10,(철근)콘크리트,스라브,0,2,0,3,1,0,0,1,0.81,282.97,0,0,0,0,0,0,0,0,19911206,19911208,19920411,,,,,,0,,0,0,,0,,0,20260317,0,
전남광주통합특별시 동구 소태동 570-17번지,12210,11900,0,0570,0017,1065126594,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-2 (소태동),,,,,0,122104277044,11901,0,11,2,,1,부속건축물,0,0.81,0,0.81,0.81,0,11,벽돌구조,,03000,제1종근린생활시설,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20260317,0,
전남광주통합특별시 동구 소태동 571번지,12210,11900,0,0571,0000,1065126597,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 17-6 (소태동),,,,,0,122104277044,11901,0,17,6,,0,주건축물,203,118.97,58.61,222.12,222.12,109.42,11,벽돌구조,조적조,03000,제1종근린생활시설,"주택, 근린생활시설",10,(철근)콘크리트,스라브,0,0,7.5,2,0,0,0,0,0,222.12,0,0,0,0,0,0,0,0,19960409,19960415,19960900,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 571-6번지,12210,11900,0,0571,0006,10651130039250,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 17 (소태동),소태마루,,,,1,122104277044,11901,0,17,,,0,주건축물,234.7,132.415,56.4188,351.955,351.955,149.9595,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,1,11.75,3,0,0,0,0,0,351.955,0,0,0,0,0,0,3,37.5,20201103,20201120,20210629,2020,3590141,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,Ⅶ-0.167g
전남광주통합특별시 동구 소태동 573번지,12210,11900,0,0573,0000,1065126600,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-3 (소태동),,,,,0,122104277044,11901,0,7,3,,1,부속건축물,0,18,0,0,18,0,32,경량철골구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573번지,12210,11900,0,0573,0000,1065126599,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-3 (소태동),,,,,0,122104277044,11901,0,7,3,,0,주건축물,0,86.175,0,141.075,141.075,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,2,19.89,141.075,0,0,0,0,0,0,0,0,19780929,,19790924,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573번지,12210,11900,0,0573,0000,1065126601,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-3 (소태동),,,,,0,122104277044,11901,0,7,3,,1,부속건축물,0,1.89,0,0,1.89,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-4번지,12210,11900,0,0573,0004,1065126602,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-1 (소태동),,,,,0,122104277044,11901,0,11,1,,1,부속건축물,0,1.62,0,1.62,1.62,0,11,벽돌구조,,03000,제1종근린생활시설,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-4번지,12210,11900,0,0573,0004,1065126603,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 11-1 (소태동),,,,,0,122104277044,11901,0,11,1,,0,주건축물,144,85.15,59.13,339.66,239.77,166.51,21,철근콘크리트구조,"철근콘크리트조, 세벽조",03000,제1종근린생활시설,"일용품소매점, 사무실, 주택",10,(철근)콘크리트,스라브,0,1,10.9,3,1,0,0,1,1.62,339.66,0,0,0,0,0,0,0,0,19880305,19880320,19880630,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-16번지,12210,11900,0,0573,0016,1065126604,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 5 (소태동),,,,,0,122104277044,11901,0,5,,,0,주건축물,0,73.78,0,73.78,73.78,0,11,벽돌구조,"세벽조, 세브조",03000,제1종근린생활시설,"단독주택, 근린생활시설",30,슬레이트,스레트,0,0,0,1,0,0,0,0,0,73.78,0,0,0,0,0,0,0,0,,,19730113,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-20번지,12210,11900,0,0573,0020,1065126605,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-8 (소태동),,,,,0,122104277044,11901,0,7,8,,0,주건축물,0,71.18,0,102.68,102.68,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,3.03,102.68,0,0,0,0,0,0,0,0,19790411,,19790811,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-20번지,12210,11900,0,0573,0020,1065126606,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-8 (소태동),,,,,0,122104277044,11901,0,7,8,,1,부속건축물,0,3.03,0,0,3.03,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-22번지,12210,11900,0,0573,0022,1065126607,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-6 (소태동),,,,,0,122104277044,11901,0,7,6,,0,주건축물,0,72.83,0,104.33,104.33,0,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,2,4.68,104.33,0,0,0,0,0,0,0,0,19790411,,19790811,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-22번지,12210,11900,0,0573,0022,1065126608,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-6 (소태동),,,,,0,122104277044,11901,0,7,6,,1,부속건축물,0,3.03,0,0,3.03,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-22번지,12210,11900,0,0573,0022,1065126609,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-6 (소태동),,,,,0,122104277044,11901,0,7,6,,1,부속건축물,0,1.65,0,0,1.65,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 소태동 573-23번지,12210,11900,0,0573,0023,1065126611,1,일반,2,일반건축물,전남광주통합특별시 동구 남문로622번길 7-4 (소태동),,,,,0,122104277044,11901,0,7,4,,1,부속건축물,0,3.14,0,0,3.14,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
